id,name,geometry
4619.0,,"LINESTRING (-98.67976392276239 34.731161457088376, -98.6801072742907 34.73487679707496, -98.68028275859727 34.735021746953734, -98.68080923940703 34.74303223553023, -98.68097709397165 34.74317718542393, -98.68150356049212 34.74732356376452, -98.68167141504962 34.74746851361974, -98.68219787574412 34.75003949459736, -98.68236572886592 34.75018444693649, -98.68271667822798 34.75232824905813, -98.6828845309926 34.75247320196787, -98.68323546439363 34.75647852980624)"
4357.0,,"LINESTRING (-98.60902844462132 34.67162116117817, -98.60799080767164 34.67319657210099, -98.60764747398558 34.67419598284159, -98.60712865706873 34.67534034735436, -98.60660984016216 34.67648471192279, -98.60591554436175 34.678773438358164, -98.60574006111567 34.678914577602484, -98.60539673242623 34.68105834892298, -98.6052212492008 34.681203302724164, -98.60487034975064 34.69693444680858, -98.60470249626513 34.6970755861389, -98.60452702672902 34.70036753125658, -98.60435154351742 34.700508670687704, -98.60435154476005 34.70079476079733, -98.60417606902426 34.70265625543985)"
4618.0,,"LINESTRING (-98.67976392276239 34.731161457088376, -98.68477665554033 34.731302540155724, -98.6889348581113 34.731306309697395)"
4880.0,,"LINESTRING (-98.70110361817719 34.823710690000986, -98.69954715111005 34.82485127330341, -98.68968188809707 34.8337165173237, -98.68968188679546 34.833861472202074, -98.68604250061249 34.83714969892943, -98.68587464768491 34.837149700762744, -98.68535582581406 34.83758075644583, -98.68379173567561 34.83829410407134, -98.6815409723374 34.839293554299566, -98.67964117562673 34.84015186040061, -98.67860353494748 34.840720247357474, -98.67739041291154 34.84115131055481, -98.67703944550595 34.841437409498155)"
4481.0,,"LINESTRING (-98.73491150534372 34.69940886761056, -98.7352624757515 34.700267129401496, -98.73594915892231 34.70255582973273, -98.7361246431957 34.70269696498672, -98.73630013069288 34.70384513119618, -98.7364756149639 34.70398626643724, -98.73664347316371 34.705271755091516, -98.73647561954161 34.705416708126904, -98.7364756209088 34.70584393337821, -98.73595680790702 34.70856368490313)"
4874.0,,"LINESTRING (-98.77659924669064 34.82184097784094, -98.77608801358764 34.8252741182112, -98.77540125378039 34.83199544426973)"
4501.0,,"LINESTRING (-98.60417606902426 34.70265625543985, -98.60383274416611 34.70565829764933, -98.6036572609634 34.70579943712856, -98.60331393302337 34.708088161420264, -98.60313844982498 34.708229300922916, -98.60244416364746 34.71266561204537, -98.60174986814694 34.71495434010507, -98.60158201469142 34.71509547959781)"
4873.0,,"LINESTRING (-98.77659924669064 34.82184097784094, -98.77781235441141 34.82226821245269, -98.79912946244072 34.83098455518295, -98.81697510020601 34.838266599739526, -98.81715058006695 34.83840773951028)"
4607.0,,"LINESTRING (-98.71038201390836 34.72730083607644, -98.72595430640482 34.73159199774172, -98.72629764470642 34.73173694551698)"
4735.0,,"LINESTRING (-98.68116011487402 34.764203122551756, -98.68099225747197 34.76463035989189, -98.6808167727085 34.7647753167886, -98.68064127968212 34.7659158847431, -98.68013007547634 34.76749132116801, -98.67736041513973 34.77650144221685, -98.6764982392605 34.77879021306736, -98.67442291730858 34.7839361342944, -98.67372860156239 34.78550775803287, -98.67320977255267 34.78665214438877, -98.67304191674872 34.78694205601127, -98.67269094471978 34.78765539047912, -98.67234760240532 34.78837253945734, -98.67061563638534 34.79137465043899, -98.6673271929568 34.79694782019891, -98.66680836907022 34.79752383084522, -98.66664051356925 34.79780992783374, -98.66612168875461 34.79852326411804, -98.66559523429517 34.799236600481656, -98.66490855413103 34.80023984833446, -98.66421424439791 34.80123928165959, -98.66369541981896 34.80195643251388, -98.66300111026568 34.80295586581764, -98.66248228584492 34.803669202055126)"
4734.0,,"LINESTRING (-98.68116011487402 34.764203122551756, -98.68185441822351 34.76434425478478, -98.68376184335786 34.76491642299643, -98.6856616385764 34.765492405917605, -98.68808788303183 34.76620570844795, -98.69154413663138 34.76720509427555, -98.69656447774932 34.768639326784516, -98.70158481782772 34.770069744819025, -98.70660515683181 34.77150016298122, -98.71006903735363 34.77250336365101, -98.71196883040119 34.77307553223219, -98.71387625304206 34.77364388614217, -98.71578367543734 34.77421986927732, -98.7171646490363 34.77464708895697, -98.7190720711894 34.775219257522906, -98.72097186346569 34.77579142619574, -98.72287928524885 34.77636740940362, -98.7247867069562 34.77693576342454, -98.72668649874397 34.77750793215542, -98.72911273878431 34.778225049808434, -98.73101253020371 34.77879721858309, -98.73291995117202 34.779369387289826, -98.73534619058742 34.78008269041911, -98.73724598147608 34.78065485925684, -98.73915340191253 34.78122702802677, -98.74106082218572 34.78179919681611, -98.74296061258585 34.782371365711896, -98.74434921418383 34.782798585507805, -98.74624900430119 34.78337075443719, -98.74815642396483 34.78394292329897, -98.75006384346521 34.78451509218015, -98.75144480601155 34.78494232574767, -98.75283339585285 34.785373377387245, -98.75421435609277 34.78580061436729, -98.75508413192186 34.78608671047901, -98.7564650921512 34.78651394738022, -98.75785368196888 34.786944998843786, -98.7587158281922 34.78722728026311, -98.7601044179992 34.78765833164727, -98.76096656416392 34.78794442761844, -98.76235515401207 34.788371664320714, -98.76374374380194 34.788802715576985, -98.76460588995563 34.789088811466044, -98.7659944797867 34.789516048040994, -98.76737543996498 34.789943284561645, -98.768245215754 34.79022938037496, -98.76910736189402 34.790515476162035, -98.77049595170386 34.790942712578875, -98.77135809783702 34.791228808314976, -98.7722278736138 34.79151490403686, -98.77309001974159 34.791800999732914, -98.77447860948041 34.79223205060895, -98.77534075565343 34.79251433165363, -98.77655386351839 34.79294538232799, -98.77811793317417 34.79351757339208, -98.77932341143199 34.79394480936403, -98.77949889131193 34.794089764264584, -98.77984985503618 34.794089764492846)"
4471.0,,"LINESTRING (-98.6512133426631 34.69753671535894, -98.65087002109273 34.70168692333735, -98.65087003462233 34.70511999716751)"
4469.0,,"LINESTRING (-98.7165772526665 34.697120329681, -98.7188280283199 34.69855075181404, -98.71917136720141 34.6988368371973, -98.72125428822575 34.700126123532705, -98.7217731109211 34.70041220721399, -98.72349743355113 34.70141159359424, -98.72471056320484 34.7021248961544, -98.72592369285614 34.70284201314652, -98.72713682247986 34.70355531554423, -98.72834232236985 34.70427243244632, -98.72955545196362 34.70498573468183, -98.73076858155481 34.70570285134842, -98.73250053377151 34.70670605131783, -98.73423248594587 34.70770543661279, -98.73578895382579 34.70856368653987, -98.73595680790702 34.70856368490313)"
4597.0,,"LINESTRING (-98.41666859915692 34.72522477725163, -98.42255108675053 34.726815402438525, -98.42271894061685 34.726956539753346)"
4593.0,,"LINESTRING (-98.41027492806666 34.724210153912296, -98.41355568818204 34.724503849754726, -98.41614978046134 34.725079828051236, -98.41632526410824 34.72522859443569, -98.41666859915692 34.72522477725163)"
4591.0,,"LINESTRING (-98.63512997435497 34.72355958270532, -98.63548095009271 34.72556220688183, -98.63582429142971 34.726420472323234, -98.63634311770883 34.72756482555262, -98.63720528354538 34.729136402293456, -98.63807507910346 34.73071179335374, -98.64084468993298 34.73543414947144, -98.64136351381988 34.736006322985695, -98.64170685451478 34.73672345048209, -98.64222567839164 34.73729562394187, -98.64308784407561 34.738867199856166, -98.64360666966179 34.73987041486553, -98.6443009801306 34.741155902895514, -98.64481980569599 34.742159117792184, -98.64533863123718 34.74315851811259, -98.64724607592315 34.74630929582655)"
4590.0,,"LINESTRING (-98.63512997435497 34.72355958270532, -98.63876935786739 34.72413172395636, -98.6389372125122 34.7242766742844, -98.64205014405387 34.724707683308175, -98.64222562842363 34.72485263352917, -98.66436711827244 34.72843805334667, -98.66454260260853 34.72858300338535, -98.66765553392422 34.729010196739985, -98.6678233885257 34.72915514683338, -98.66921199984755 34.72929626931132, -98.66937985444667 34.72944121939189, -98.6716306257505 34.72972728444984, -98.67180611006118 34.72986841990582, -98.67318709165434 34.73001335691555, -98.67336257597697 34.73015830688134, -98.6764755072318 34.7305893143514, -98.67665099153525 34.73073044976825, -98.67958843844931 34.73101650717433, -98.67976392276239 34.731161457088376)"
4454.0,,"LINESTRING (-98.48746411867484 34.69491760436064, -98.48556433396176 34.69577589289051, -98.48487003415337 34.6959170364671, -98.48331358418778 34.696626554919085, -98.48261928441507 34.696767698506186, -98.47725563551215 34.69904884131739, -98.47656133583911 34.69918998493384, -98.47639348383383 34.69933112468218, -98.47621800128049 34.6993311259723, -98.47534822084943 34.69975836247019, -98.47396725392964 34.70046787977701, -98.47310510327507 34.70089893079582, -98.47189198844403 34.70146730837888, -98.47102220815857 34.70189454491963, -98.47050339206237 34.702180640352395, -98.46946575988031 34.70274901667347)"
4846.0,,"LINESTRING (-98.69607578081174 34.81040541276851, -98.7010960757385 34.81483792478821, -98.70109607431313 34.81498287968128, -98.72362631834193 34.8352992058742, -98.72726563673261 34.83858735414084, -98.73021066314148 34.84101722440111)"
4453.0,,"LINESTRING (-98.66487818013199 34.69439723594719, -98.66487818341035 34.6952555038412, -98.66400839999517 34.69682709572099, -98.66194075039435 34.6988297401068, -98.6617652665674 34.69882974173786, -98.65917116500871 34.70068743952114, -98.65899568118458 34.70068744116748, -98.65761470368108 34.701690674270004, -98.65623372505765 34.70240018903744, -98.65380747553002 34.70368952176668, -98.65294531757074 34.70411675690049, -98.65294531813939 34.70426170889256)"
4845.0,,"LINESTRING (-98.69607578081174 34.81040541276851, -98.69590029785459 34.81040541472688, -98.6940004907943 34.8118359117566, -98.68672933829778 34.81812627144429, -98.68672933706158 34.81826741171688, -98.68395973903326 34.82070115842344, -98.68395973782631 34.82084229869256, -98.67807720441537 34.82627817117275, -98.67807720327052 34.8264193114345, -98.67738289735583 34.826991509330774, -98.67634525231058 34.82799094637956)"
4452.0,,"LINESTRING (-98.66487818013199 34.69439723594719, -98.66522151862071 34.694542184735965, -98.66643464870627 34.695255489635166, -98.6671213262102 34.695686524531475, -98.66729681004192 34.69568652292627, -98.66902876402783 34.69697200141254, -98.66954758686664 34.69725808587084, -98.66971544096428 34.69725808432307, -98.6700664097173 34.69754798483828, -98.67334720237605 34.69969171616374, -98.67421699443977 34.70040502371501)"
4582.0,,"LINESTRING (-98.52633763683369 34.72000937511278, -98.52236254808899 34.72014673978603, -98.52166824264084 34.72014674693302)"
4713.0,,"LINESTRING (-98.68323546439363 34.75647852980624, -98.68306758498156 34.7594806234064, -98.6828921001603 34.759621765711984, -98.6827166068247 34.76076996289921, -98.68219777971491 34.76148329945626, -98.68185443384897 34.76248272910792, -98.68133560321832 34.763630930254436, -98.68116011487402 34.764203122551756)"
4579.0,,"LINESTRING (-98.60867005038797 34.71881839351994, -98.61160749901414 34.71939435802359, -98.61731454150144 34.72040133605193, -98.62285372922035 34.72126336308279, -98.62302921360347 34.72140449893107, -98.62527235546436 34.72169438006859, -98.62544783984386 34.72183551589733, -98.62769861140458 34.7221215823468, -98.6278664660662 34.72226653276586, -98.63097939770331 34.72269754230662, -98.63115488209 34.72284249261936, -98.63512997435497 34.72355958270532)"
4711.0,,"LINESTRING (-98.65139663085488 34.75532307635269, -98.65173996762317 34.75546421258169, -98.65520385641712 34.756467412268464, -98.65918656495211 34.75761556082201, -98.6616051825262 34.75832886310328, -98.66403142953834 34.759045979927784, -98.6664500465675 34.7597630968718, -98.66835747301478 34.76033526492743, -98.6707760896075 34.76104856732532, -98.67320233563412 34.76176568426694, -98.6756209516793 34.76248280132789, -98.67752837734602 34.76305496947628, -98.67943580281813 34.763630952245784, -98.68116011487402 34.764203122551756)"
4578.0,,"LINESTRING (-98.54346637500227 34.71874658428402, -98.54329089191174 34.71889153881596, -98.53879698143115 34.71902509393876, -98.5386214983469 34.71917004850471, -98.53239563983449 34.719448574286254, -98.53222015673997 34.71958971435148, -98.53100702961343 34.71958591225951)"
4577.0,,"LINESTRING (-98.54346637500227 34.71874658428402, -98.54415305074708 34.71875039180619)"
4569.0,,"LINESTRING (-98.56196846569543 34.717628734127274, -98.5555747529761 34.71790726086462, -98.55539926985094 34.71804840076384, -98.54467187170246 34.71860543377184, -98.54450401832196 34.71874657367089, -98.54415305074708 34.71875039180619)"
4567.0,,"LINESTRING (-98.7345834844065 34.71729130063109, -98.73406466688078 34.71857679631269, -98.73285917966237 34.721723780883856, -98.7321725090417 34.723295366923146, -98.73165368972718 34.724012500602875, -98.73147820779428 34.72458467925096, -98.72975389768499 34.72730063016993, -98.72871625865473 34.72858994644437, -98.72733528321858 34.730306491969465, -98.72629764422976 34.731591994023276, -98.72629764470642 34.73173694551698)"
4566.0,,"LINESTRING (-98.7345834844065 34.71729130063109, -98.73579661290788 34.71771851357064, -98.73735307926518 34.71814572295954, -98.73890954516227 34.718431795388824, -98.74012267318847 34.71871787128764, -98.74185462331243 34.71914507871884, -98.74357894370532 34.71957610066891, -98.74531089380365 34.72000330796122, -98.74704284388915 34.72043051518418, -98.74877479397367 34.72086153684675, -98.7504991126291 34.721288745936384, -98.75171222729223 34.72157483685556, -98.7529253419604 34.72186092777847, -98.75465727303185 34.722288156714924, -98.75586275806596 34.72257424762951, -98.75707587275157 34.72286033856525, -98.75880780384848 34.72328756752044, -98.76002091855851 34.723577472974185, -98.76122640360302 34.723859749396375, -98.76295833473749 34.72429079287925, -98.76417144945297 34.72457688383697, -98.76538456416135 34.7248591602894, -98.76710886567479 34.725290203773554, -98.76832198039548 34.72557248023505, -98.77005391157373 34.72600352375014, -98.77178584275048 34.72643075276408, -98.77351777393797 34.726857981785926, -98.77524207550194 34.72728902530726, -98.77697400671096 34.72771625434495, -98.77870593793075 34.72814348339056, -98.78043786916128 34.72857071244408, -98.78216980041522 34.72900175601485, -98.78389410202045 34.72942898506651, -98.78562603328326 34.72985621414378, -98.78580151564543 34.7300011659096, -98.78632033163412 34.73000116711636)"
4825.0,,"LINESTRING (-98.66248228584492 34.803669202055126, -98.66040699060623 34.806244081061216, -98.65711856817055 34.80981839897874, -98.65417348725516 34.812820522736104, -98.65244153821774 34.814251017326995)"
4565.0,,"LINESTRING (-98.43536885229116 34.716977563539984, -98.43502551820085 34.717118704716306, -98.43363692370605 34.71783203724527, -98.4237717923661 34.7218145091507, -98.42307749597896 34.72224174479725, -98.42082675063318 34.723092408129375, -98.4201324543303 34.72351964380074, -98.41788170919592 34.72437030719511, -98.41666859915692 34.72522477725163)"
0.0,,"LINESTRING (-99.04914621109268 34.55626868466281, -99.0164653790223 34.54221939409973, -98.95831800740052 34.52274809223156, -98.77036158284689 34.452247271808844, -98.74624432399783 34.44084471660533, -98.7026214082378 34.41100748648892, -98.65966435654336 34.385482227110636, -98.58620828258711 34.33551070088024, -98.52180662161075 34.312566428315684, -98.47041496164867 34.298296553916856, -98.42364494157265 34.27753837021547, -98.4041458170649 34.271497241615066, -98.28633713659862 34.18435206787636, -98.21209316891746 34.12171397707876, -98.19008136630733 34.111837631878494, -98.14348459656807 34.09097381751433, -98.08330177062874 34.06674750163865, -98.02381567311905 34.041416030598455, -97.9734101611277 34.019917248734835, -97.97084555324221 34.01719219161286, -97.93723087146677 34.0050104129611, -97.89788197044437 33.9851980935301, -97.85596331171655 33.96480868844875, -97.81724858664475 33.948761753241214, -97.79403905899646 33.93826283219874, -97.76500601468676 33.9271605844943)"
,,"LINESTRING (-97.14495976652834 34.04990621106201, -97.14541754246284 34.05009312548452, -97.14587532261456 34.050844600163295, -97.1492781367283 34.05403359638463, -97.15313873278055 34.058351711433694, -97.15370332442426 34.058794203401895, -97.15429080846091 34.05974785110725)"
,,"LINESTRING (-94.75743395818763 34.055238982632034, -94.75716699248552 34.05933970134403, -94.75628963729517 34.062517287905514, -94.75658721748167 34.06382951422718, -94.75944835975936 34.06485180504023, -94.76114979789821 34.06615638880123, -94.7614016109262 34.06809421326289, -94.76093621796296 34.06903261415158, -94.7583039979053 34.06981845079997, -94.74644758918885 34.07144741642011)"
,,"LINESTRING (-97.1508041019409 34.06089986607892, -97.14934684178493 34.05930918252705)"
,,"LINESTRING (-97.15508428220977 34.05948845702057, -97.15429080846091 34.05974785110725)"
,,"LINESTRING (-97.16171445278317 34.06971155760014, -97.16040978695241 34.068399339942566, -97.1597383774347 34.06736940081796, -97.15895252357093 34.06623646784155, -97.15666362948667 34.06307417338713, -97.15429080846091 34.05974785110725)"
,,"LINESTRING (-97.15429080846091 34.05974785110725, -97.1508041019409 34.06089986607892)"
,,"LINESTRING (-97.15184173220628 34.0620442426803, -97.1508041019409 34.06089986607892)"
,,"LINESTRING (-97.1508041019409 34.06089986607892, -97.14847708789512 34.06167041924915, -97.14685199290479 34.06220828067915, -97.14514297287198 34.06277284450694)"
,,"LINESTRING (-97.14425793396063 34.06164372579105, -97.14514297287198 34.06277284450694)"
,,"LINESTRING (-97.15988335688394 34.06986796017061, -97.1592958795555 34.06981455718397, -97.15860921153778 34.06887616836979, -97.15770128726922 34.068128509772706, -97.15725114123615 34.067941595616404, -97.15725113854599 34.06756395069238, -97.15679336293094 34.06737703654394, -97.15657210268962 34.06700320669935, -97.15452736262837 34.064935700471494, -97.15184173220628 34.0620442426803)"
,,"LINESTRING (-97.15184173220628 34.0620442426803, -97.15112455555683 34.06247910809275, -97.1500716791963 34.063112333214995, -97.1493621336292 34.06374555764453, -97.14758445513345 34.06534006262071)"
,,"LINESTRING (-97.14514297287198 34.06277284450694, -97.14671467993051 34.06480220642927, -97.14758445513345 34.06534006262071)"
,,"LINESTRING (-97.14514297287198 34.06277284450694, -97.14412061271602 34.06311234574136)"
,,"LINESTRING (-97.14758445513345 34.06534006262071, -97.15066682026212 34.067808099473964, -97.15159763319488 34.06852524140235, -97.15227666635724 34.06870834046807, -97.15273444469545 34.06926908499698)"
,,"LINESTRING (-94.74644758918885 34.07144741642011, -94.73520921168455 34.06807924543123, -94.71734077845262 34.06564955189786)"
,,"LINESTRING (-97.15273444469545 34.06926908499698, -97.15568710211069 34.07114585920735, -97.15613725078377 34.07170660367278, -97.15681628387978 34.071893517253436, -97.1586321295821 34.073018818543225, -97.1608370828675 34.07409452905633)"
,,"LINESTRING (-97.15273444469545 34.06926908499698, -97.15182652580913 34.069276716249604, -97.15094150116548 34.07003963742662)"
,,"LINESTRING (-97.16171445278317 34.06971155760014, -97.16170682427801 34.06986414140698)"
,,"LINESTRING (-97.16170682427801 34.06986414140698, -97.16165343087283 34.071809584847195)"
,,"LINESTRING (-97.16170682427801 34.06986414140698, -97.15988335688394 34.06986796017061)"
,,"LINESTRING (-97.16164580140908 34.071824843244, -97.15988335688394 34.06986796017061)"
,,"LINESTRING (-97.15094150116548 34.07003963742662, -97.15210120531287 34.07132896812315, -97.15487076159897 34.07441496939038, -97.15547350250826 34.07509778051079)"
,,"LINESTRING (-97.15094150116548 34.07003963742662, -97.15025484251416 34.070409654802795, -97.15008699397751 34.07068430609564, -97.14961396217286 34.07089792456204, -97.14867553114188 34.07172950867682, -97.14703518109671 34.07274800970469, -97.14531090640233 34.07383517375838, -97.14506676282946 34.074189931811475)"
,,"LINESTRING (-94.47353083102418 34.074860983805685, -94.4775973857815 34.071336228217405)"
,,"LINESTRING (-94.74644758918885 34.07144741642011, -94.75240632659207 34.07310289417039, -94.76019627497931 34.076654231463, -94.76857375017747 34.08274610058607, -94.77663837411691 34.08694210715921, -94.78402392197266 34.089101113257634)"
,,"LINESTRING (-94.47315713806555 34.08540080376691, -94.47786458201082 34.08171964089704, -94.48194635821348 34.07570774814847, -94.48356382197339 34.07413229138865, -94.4862952150398 34.072495789843714, -94.48721075825647 34.07145438791224)"
,,"LINESTRING (-97.16165343087283 34.071809584847195, -97.16164580140908 34.071824843244)"
,,"LINESTRING (-97.1616534310327 34.07183247241564, -97.16164580140908 34.071824843244)"
,,"LINESTRING (-97.16164580140908 34.071824843244, -97.1608370828675 34.07409452905633)"
,,"LINESTRING (-97.1616534310327 34.07183247241564, -97.16162291970745 34.07282808171535, -97.16166107928257 34.07450650331098)"
,,"LINESTRING (-97.16166107928257 34.07450650331098, -97.1608370828675 34.07409452905633)"
,,"LINESTRING (-97.1608370828675 34.07409452905633, -97.16023436294452 34.07638328743476)"
,,"LINESTRING (-97.14949954629162 34.074655301873044, -97.15142982836187 34.07478499346868, -97.15233774756354 34.074842210208544, -97.15351270186355 34.07492231387249, -97.1548555069354 34.07503674848345, -97.15547350250826 34.07509778051079)"
,,"LINESTRING (-97.16085238586639 34.080350464530156, -97.16050141637672 34.07901917182538, -97.16024200854994 34.07866441515778, -97.15978423311138 34.07847750116075, -97.1588763077671 34.07753529847494, -97.1584261618734 34.07734838443822, -97.15615253687399 34.075471609202886, -97.15547350250826 34.07509778051079)"
,,"LINESTRING (-94.88325553591888 34.106883961001685, -94.88500271666352 34.1061553518477, -94.88707795517625 34.10421368937257, -94.89048832636546 34.09826665970133, -94.8951041691717 34.091228636094066, -94.90017017846034 34.08524344396055, -94.90518276310607 34.07793457731124, -94.90712066737949 34.07579455491956)"
,,"LINESTRING (-94.78402392197266 34.089101113257634, -94.79773435986858 34.08546183692058, -94.7996341210754 34.084004633932, -94.80399821222545 34.07948045243153, -94.81666339120024 34.075822111266625)"
,,"LINESTRING (-97.16085238586639 34.080350464530156, -97.15805996330162 34.08027036520281, -97.15612205035545 34.07990798362027, -97.15361954857946 34.07944642395282, -97.15255140754569 34.07924806769447, -97.15191815235418 34.079110743855125)"
,,"LINESTRING (-97.17789684840652 34.08142613601406, -97.17766795896593 34.08105612107753, -97.17471530501149 34.079370078430294, -97.17433382492614 34.07911831623253)"
,,"LINESTRING (-94.82668119642783 34.079491682798185, -94.82549865550183 34.08303166286355, -94.82517062727325 34.08598036850647, -94.82420934276966 34.08926858137595, -94.8240874117427 34.09822149953968, -94.82514039283649 34.10373743274083, -94.82519387302216 34.10827301743482, -94.82462930712612 34.11006208018639)"
,,"LINESTRING (-94.73488199779285 34.11639903855771, -94.73551516707887 34.111710862874084, -94.73522523665855 34.11127981447228, -94.73321861931775 34.10865156655651, -94.72831279696827 34.10729743790312, -94.72646640332778 34.104837031112446, -94.72485628888573 34.08893771495254, -94.72205608895665 34.080019167919644)"
,,"LINESTRING (-94.49822049257914 34.08033854265478, -94.49516865759652 34.08222299811932, -94.49216261067393 34.08477119831015, -94.48514345534596 34.0933923250662, -94.47598027504375 34.0961008050823, -94.47273770263098 34.09827517657352)"
,,"LINESTRING (-97.1613635669422 34.08035046321763, -97.16085238586639 34.080350464530156)"
,,"LINESTRING (-97.17789684840652 34.08142613601406, -97.1791404706985 34.081845738009555, -97.1799339478682 34.082173790927115, -97.1801399485468 34.082539991301545)"
,,"LINESTRING (-97.18506879967443 34.10658335389885, -97.18271883179666 34.09666160627564, -97.17929311020966 34.08932996895029, -97.17865221436803 34.08742648884298, -97.17814102017692 34.08538186837616, -97.17812573912528 34.08199450978489, -97.17789684840652 34.08142613601406)"
,,"LINESTRING (-97.22072180414128 34.11847331020272, -97.22015721331948 34.11780575919882, -97.21969943879196 34.117618845983436, -97.21918062552844 34.11699706985196, -97.21879151634582 34.11668046035594, -97.21833373883165 34.115925173368204, -97.21788359382639 34.11573826009372, -97.21742581729683 34.11517751711654, -97.21606012011468 34.114052218094784, -97.2158312313092 34.1136745745594, -97.21470205239686 34.11292691896426, -97.21378650013035 34.111992347712, -97.21333635504311 34.11180543436716, -97.21310746618937 34.11142779079036, -97.21083384684617 34.109554834979676, -97.21060495794674 34.10917719136367, -97.20947577875324 34.108429535527314, -97.20856022515261 34.10730423453649, -97.20811007994766 34.10711350651879, -97.2078811910197 34.10673967745019, -97.20743104584511 34.10655657860231, -97.20719452732187 34.10617893495827, -97.2067443821142 34.10599202151012, -97.20514979413606 34.104305977795036, -97.20401298503688 34.103550692545056, -97.20310506066718 34.1024253912452, -97.20265491538271 34.102238477731156, -97.20128921497968 34.100739347901936, -97.20083906968283 34.10055624894915, -97.1981076695048 34.09774108927967, -97.19764989453859 34.09755036111602, -97.19560515800443 34.095299758464066, -97.19515501257574 34.095112844826296, -97.19446834615442 34.094174457381754, -97.19401820070324 34.09398754372469, -97.19151568746547 34.091359297396416, -97.19105791241479 34.09117619830405, -97.18924206314047 34.08911250926746, -97.188791917564 34.08892178093102, -97.18719732776351 34.08723192108056, -97.18606051768023 34.08648426413003, -97.1851525933619 34.085545876896305, -97.18197868038708 34.083486005451974, -97.18084187121765 34.08292144873566, -97.18061298182187 34.08255143383756, -97.1801399485468 34.082539991301545)"
,,"LINESTRING (-97.1801399485468 34.082539991301545, -97.18046803821392 34.08539330586535, -97.18086478997465 34.08762865615861, -97.18132256875528 34.08838012966105, -97.18132257118532 34.08876158893377, -97.1817803463506 34.08894850269635, -97.18255093768587 34.089761008764015, -97.18245938485062 34.090069991023704, -97.18336731270387 34.09157675250016, -97.18382508899296 34.091950581248966, -97.184504122669 34.092324409349345, -97.18473301197365 34.09269823874112, -97.18519078708644 34.09288896703054, -97.18587745730001 34.09438809979483, -97.18594612846667 34.09520442233496)"
,,"LINESTRING (-97.17965941836454 34.10318456932575, -97.17934659222871 34.100998808572015, -97.17796562843964 34.0990190390794, -97.1772942201557 34.09799291558519, -97.17614213265524 34.094422459799645, -97.17476878746443 34.09084818983034, -97.17449411855014 34.09015774920278, -97.1722509907249 34.084832582808716, -97.17178558226539 34.084103996662265)"
,,"LINESTRING (-94.47254708971569 34.106728393640445, -94.47917724119274 34.10519865747063, -94.48644823158767 34.10023193668271, -94.50041042770651 34.09508204597664, -94.50717013328875 34.09042049029, -94.51115272294851 34.088288065596714, -94.5152574034448 34.08733817313953, -94.52121607664094 34.087250362899546, -94.52896772520799 34.08923387147334, -94.53712371268541 34.089477906214164, -94.54469989695463 34.09239599956991, -94.54571462858485 34.09252949879955, -94.5499871691209 34.09222427578717, -94.55580085655991 34.09058391531915, -94.55987503603642 34.090732635054586, -94.56942726282415 34.09299458815966, -94.58502968784578 34.09329193481245, -94.59388762570752 34.095485232872726, -94.60681978926027 34.10059666627554)"
,,"LINESTRING (-94.78402392197266 34.089101113257634, -94.78512260965606 34.09008146046741, -94.78731234090972 34.091199123863206)"
,,"LINESTRING (-94.9697684229994 34.12411001600696, -94.97278208987555 34.12036402589549, -94.97579576944734 34.11760983840723, -94.97839746148338 34.115958081533904, -94.98499707321028 34.112662184057854, -94.99562510912529 34.106364138021014, -95.00870227287295 34.101687323030085, -95.021596290567 34.094881966354386, -95.02324427976988 34.09373375552407, -95.02818826612761 34.091868378754654, -95.03278891312146 34.089587209024224)"
,,"LINESTRING (-94.78731234090972 34.091199123863206, -94.79220298551274 34.09315597870088, -94.79450716512034 34.09450251839307, -94.80076356491014 34.099293624167416, -94.80275496842059 34.103085339027615, -94.8053567269429 34.10583947145067, -94.80808816719454 34.10725085613779, -94.81014818358614 34.10781158651517, -94.81789992701667 34.10859732728202)"
,,"LINESTRING (-94.78731234090972 34.091199123863206, -94.78596192813328 34.09337347015078, -94.77459383753066 34.09923664715555, -94.77048910805154 34.100758718567924, -94.76718548011289 34.10154837545063, -94.75647346497949 34.1028950351772, -94.75521458286164 34.1035320882731)"
,,"LINESTRING (-94.92000802321377 34.1386174840821, -94.92218245154984 34.136996249175866, -94.92858367792898 34.13323115715578, -94.93751784625998 34.121600285122916, -94.93988298692902 34.11764449742189, -94.94655120764803 34.110148697954585, -94.95062540305801 34.10697870686725, -94.9796331986027 34.09395912059807)"
,,"LINESTRING (-97.18594612846667 34.09520442233496, -97.18678538371068 34.095707946011565, -97.18678538602822 34.09608177604402, -97.18724316105671 34.096268689689225, -97.18724316336889 34.096642519717086, -97.18926501790274 34.099903989727906)"
,,"LINESTRING (-97.18594612846667 34.09520442233496, -97.18535865941234 34.09639457687961, -97.18612926597056 34.0996980114447, -97.18680068471778 34.10246358869264, -97.18784594019047 34.103329497785786, -97.1884257899894 34.10382157830725, -97.18912771620684 34.10487440343484, -97.18915060517456 34.104920178464106)"
