day_of_the_year	cross_correlation_value	median_absolute_deviation	magnitude	latitude	longitude	event_id	year	month	day	hour	min	sec	depth	number_of_stations	decimal_year
112.194749421296	0.279000000000000	9.03000000000000	1.15000000000000	36.4463000000000	-96.9059000000000	20160903171315.0	2016	4	21	4	40	26	0	12	2016.30738000000
112.265758680556	0.270000000000000	9.18000000000000	0.320000000000000	36.4138000000000	-96.8142000000000	20160903175347.0	2016	4	21	6	22	41	0	11	2016.30758000000
112.284940393519	0.222000000000000	9.33000000000000	0.150000000000000	36.4476000000000	-96.9090000000000	20160904050450.0	2016	4	21	6	50	18	0	13	2016.30763000000
112.387919560185	0.278000000000000	9.39000000000000	0.270000000000000	36.4379000000000	-96.9044000000000	20160903214523.0	2016	4	21	9	18	36	0	10	2016.30791000000
112.426878472222	0.234000000000000	9.25000000000000	0.550000000000000	36.4198000000000	-96.9261000000000	20160904203601.0	2016	4	21	10	14	42	0	12	2016.30802000000
112.436745949074	0.219000000000000	9.38000000000000	1.20000000000000	36.4120000000000	-96.9116000000000	20160903125838.0	2016	4	21	10	28	54	0	20	2016.30805000000
112.446049189815	0.225000000000000	9.23000000000000	1.12000000000000	36.3944000000000	-96.8983000000000	20160904095352.0	2016	4	21	10	42	18	0.0250000000000000	11	2016.30807000000
112.474028356481	0.368000000000000	18.4900000000000	2.69000000000000	36.3709000000000	-96.9397000000000	20160904152852.0	2016	4	21	11	22	36	0	12	2016.30815000000
112.504766782407	0.255000000000000	9.04000000000000	1.20000000000000	36.4120000000000	-96.9116000000000	20160903125838.0	2016	4	21	12	6	51	0	12	2016.30823000000
112.556881944444	0.244000000000000	9.02000000000000	1.10000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	4	21	13	21	54	0	13	2016.30838000000
112.573809606481	0.280000000000000	9.56000000000000	0.670000000000000	36.4228000000000	-96.8724000000000	20160903202847.0	2016	4	21	13	46	17	0	11	2016.30842000000
112.819593750000	0.227000000000000	9.02000000000000	0.840000000000000	36.4139000000000	-96.9063000000000	20160905035445.0	2016	4	21	19	40	12	0	13	2016.30909000000
112.912710069444	0.234000000000000	9.46000000000000	0.870000000000000	36.4325000000000	-96.8876000000000	20160905011303.0	2016	4	21	21	54	18	0	14	2016.30935000000
112.926061342593	0.258000000000000	9.30000000000000	0.690000000000000	36.4246000000000	-96.8830000000000	20160903125324.0	2016	4	21	22	13	31	13.0550000000000	10	2016.30939000000
112.940398148148	0.231000000000000	9.54000000000000	1.06000000000000	36.4161000000000	-96.8667000000000	20160905024202.0	2016	4	21	22	34	10	0	16	2016.30943000000
112.987969907407	0.288000000000000	10.4500000000000	0.880000000000000	36.4366000000000	-96.8967000000000	20160903204000.0	2016	4	21	23	42	40	0	10	2016.30956000000
113.061718750000	0.227000000000000	9.06000000000000	0.640000000000000	36.4198000000000	-96.9261000000000	20160904203601.0	2016	4	22	1	28	52	0	12	2016.30976000000
113.182571180556	0.280000000000000	10.7000000000000	1.74000000000000	36.4120000000000	-96.9116000000000	20160903125838.0	2016	4	22	4	22	54	0	12	2016.31009000000
113.198460648148	0.240000000000000	9.98000000000000	0.780000000000000	36.4247000000000	-96.8272000000000	20160904051235.0	2016	4	22	4	45	47	0	13	2016.31013000000
113.224835648148	0.245000000000000	9.05000000000000	0.440000000000000	36.4188000000000	-96.8458000000000	20160904012208.0	2016	4	22	5	23	45	0	12	2016.31021000000
113.237324652778	0.234000000000000	9.10000000000000	0.530000000000000	36.4815000000000	-96.8787000000000	20160904161336.0	2016	4	22	5	41	44	0	12	2016.31024000000
113.274815393519	0.276000000000000	9.47000000000000	0.370000000000000	36.4379000000000	-96.9044000000000	20160903214523.0	2016	4	22	6	35	44	0	10	2016.31034000000
113.438833333333	0.234000000000000	9.25000000000000	0.840000000000000	36.4463000000000	-96.9059000000000	20160903171315.0	2016	4	22	10	31	55	0	13	2016.31079000000
113.542165509259	0.230000000000000	9.01000000000000	1.26000000000000	36.4286000000000	-96.8742000000000	20160911045716.0	2016	4	22	13	0	43	0	20	2016.31107000000
113.596857060185	0.249000000000000	9.29000000000000	1.41000000000000	36.4293000000000	-96.9131000000000	20160903124538.0	2016	4	22	14	19	28	0	12	2016.31122000000
113.604553240741	0.218000000000000	9.51000000000000	1.09000000000000	36.4293000000000	-96.9131000000000	20160903124538.0	2016	4	22	14	30	33	0	18	2016.31125000000
113.615080439815	0.279000000000000	9.26000000000000	1.18000000000000	36.4463000000000	-96.9059000000000	20160903171315.0	2016	4	22	14	45	42	0	12	2016.31127000000
113.662243634259	0.226000000000000	9.14000000000000	1.54000000000000	36.4212000000000	-96.8723000000000	20160903142107.0	2016	4	22	15	53	37	0	11	2016.31140000000
113.685699074074	0.281000000000000	9.18000000000000	1.09000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	4	22	16	27	24	0	13	2016.31147000000
113.739071759259	0.225000000000000	9.20000000000000	0.650000000000000	36.4325000000000	-96.8876000000000	20160905011303.0	2016	4	22	17	44	15	0	14	2016.31161000000
113.803688657407	0.314000000000000	9.75000000000000	0.620000000000000	36.4322000000000	-96.8393000000000	20160903183121.0	2016	4	22	19	17	18	0	10	2016.31179000000
113.831913194444	0.263000000000000	9.08000000000000	0.770000000000000	36.4439000000000	-96.8826000000000	20160903130245.0	2016	4	22	19	57	57	0	10	2016.31187000000
113.880335648148	0.224000000000000	9.09000000000000	-999.820000000000	36.4050000000000	-96.8117000000000	20160904020657.0	2016	4	22	21	7	41	0	15	2016.31200000000
113.901534722222	0.270000000000000	9.62000000000000	0.880000000000000	36.4301000000000	-96.8308000000000	20160903175930.0	2016	4	22	21	38	12	0	12	2016.31206000000
113.962142939815	0.264000000000000	9.03000000000000	-999.860000000000	36.4050000000000	-96.8117000000000	20160904020657.0	2016	4	22	23	5	29	0	10	2016.31223000000
114.033050925926	0.225000000000000	9.48000000000000	0.930000000000000	36.4130000000000	-96.8738000000000	20160904180812.0	2016	4	23	0	47	35	0	16	2016.31242000000
114.093243055556	0.241000000000000	9.25000000000000	0.670000000000000	36.4198000000000	-96.9261000000000	20160904203601.0	2016	4	23	2	14	16	0	12	2016.31258000000
114.129951967593	0.276000000000000	9.04000000000000	0.620000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	4	23	3	7	7	0	10	2016.31268000000
114.157100115741	0.274000000000000	9.04000000000000	0.680000000000000	36.4361000000000	-96.9095000000000	20160903204058.0	2016	4	23	3	46	13	0	10	2016.31276000000
114.166756944444	0.281000000000000	9.87000000000000	1.17000000000000	36.3974000000000	-96.9966000000000	20160903190223.0	2016	4	23	4	0	7	7.55200000000000	11	2016.31279000000
114.278954861111	0.290000000000000	9.37000000000000	0.490000000000000	36.4115000000000	-96.8758000000000	20160903134937.0	2016	4	23	6	41	41	0	10	2016.31309000000
114.507835648148	0.291000000000000	9.19000000000000	1.30000000000000	36.4404000000000	-96.8843000000000	20160907022651.0	2016	4	23	12	11	17	0	12	2016.31372000000
114.533450231481	0.281000000000000	9.05000000000000	0.780000000000000	36.4469000000000	-96.8749000000000	20160903140934.0	2016	4	23	12	48	10	0	12	2016.31379000000
114.647696759259	0.249000000000000	9.10000000000000	0.820000000000000	36.4216000000000	-96.8600000000000	20160903125504.0	2016	4	23	15	32	41	10.6400000000000	12	2016.31410000000
114.670589120370	0.232000000000000	9.24000000000000	0.860000000000000	36.4247000000000	-96.8272000000000	20160904051235.0	2016	4	23	16	5	38	0	13	2016.31417000000
114.793259837963	0.248000000000000	9.12000000000000	0.830000000000000	36.4162000000000	-96.8808000000000	20160903131959.0	2016	4	23	19	2	17	10.8960000000000	12	2016.31450000000
114.817145254630	0.232000000000000	9.02000000000000	0.690000000000000	36.4247000000000	-96.8413000000000	20160904040703.0	2016	4	23	19	36	41	0	18	2016.31457000000
114.907892939815	0.229000000000000	9.07000000000000	0.470000000000000	36.3906000000000	-96.8916000000000	20160903213157.0	2016	4	23	21	47	21	0	16	2016.31482000000
114.970508101852	0.301000000000000	9.78000000000000	0.900000000000000	36.4257000000000	-96.8445000000000	20160903152501.0	2016	4	23	23	17	31	0	12	2016.31499000000
114.979547453704	0.227000000000000	9.02000000000000	0.650000000000000	36.3723000000000	-96.8139000000000	20160904060719.0	2016	4	23	23	30	32	0	15	2016.31501000000
115.018532407407	0.279000000000000	9.21000000000000	0.630000000000000	36.4415000000000	-96.8187000000000	20160903145629.0	2016	4	24	0	26	41	65.9910000000000	11	2016.31512000000
115.073010995370	0.283000000000000	9.11000000000000	0.630000000000000	36.4228000000000	-96.8724000000000	20160903202847.0	2016	4	24	1	45	8	0	11	2016.31527000000
115.326347800926	0.276000000000000	9.01000000000000	0.500000000000000	36.4223000000000	-96.8349000000000	20160904054434.0	2016	4	24	7	49	56	0	11	2016.31596000000
115.507933449074	0.279000000000000	9.24000000000000	0.450000000000000	36.3906000000000	-96.8916000000000	20160903213157.0	2016	4	24	12	11	25	0	12	2016.31646000000
115.676238425926	0.242000000000000	9.39000000000000	1.05000000000000	36.4203000000000	-96.8639000000000	20160903123949.0	2016	4	24	16	13	47	0	18	2016.31692000000
115.724701388889	0.285000000000000	9.11000000000000	1.20000000000000	36.4371000000000	-96.8534000000000	20160903123618.0	2016	4	24	17	23	34	0	12	2016.31705000000
115.791772569444	0.286000000000000	9.07000000000000	0.690000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	4	24	19	0	9	0	11	2016.31724000000
115.813337962963	0.232000000000000	9.23000000000000	0.750000000000000	36.4361000000000	-96.9095000000000	20160903204058.0	2016	4	24	19	31	12	0	11	2016.31730000000
115.926681134259	0.287000000000000	9.35000000000000	0.800000000000000	36.4469000000000	-96.8749000000000	20160903140934.0	2016	4	24	22	14	25	0	12	2016.31761000000
116.076502314815	0.290000000000000	9.53000000000000	0.270000000000000	36.4371000000000	-96.8361000000000	20160903214831.0	2016	4	25	1	50	9	0	11	2016.31802000000
116.118153356481	0.294000000000000	9.88000000000000	0.420000000000000	36.4502000000000	-96.8609000000000	20160903155332.0	2016	4	25	2	50	8	0	12	2016.31813000000
116.133094907407	0.296000000000000	9.16000000000000	0.760000000000000	36.4228000000000	-96.8463000000000	20160903123203.0	2016	4	25	3	11	39	0	12	2016.31817000000
116.271425925926	0.285000000000000	9.19000000000000	0.830000000000000	36.4120000000000	-96.9116000000000	20160903125838.0	2016	4	25	6	30	51	0	12	2016.31855000000
116.329006365741	0.249000000000000	9.50000000000000	0.800000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	4	25	7	53	46	0	13	2016.31871000000
116.342376736111	0.242000000000000	9.32000000000000	0.420000000000000	36.4198000000000	-96.9261000000000	20160904203601.0	2016	4	25	8	13	1	0	12	2016.31875000000
116.360701388889	0.232000000000000	9.03000000000000	0.640000000000000	36.3985000000000	-96.8313000000000	20160904115806.0	2016	4	25	8	39	24	0.0450000000000000	12	2016.31880000000
116.399132523148	0.290000000000000	9.43000000000000	0.530000000000000	36.4166000000000	-96.8284000000000	20160903162814.0	2016	4	25	9	34	45	0	10	2016.31890000000
116.500471064815	0.239000000000000	9.06000000000000	0.850000000000000	36.4815000000000	-96.8787000000000	20160904161336.0	2016	4	25	12	0	40	0	12	2016.31918000000
116.576412037037	0.293000000000000	9.32000000000000	-999.990000000000	36.4050000000000	-96.8117000000000	20160904020657.0	2016	4	25	13	50	2	0	10	2016.31939000000
116.595901041667	0.242000000000000	10.0100000000000	1.02000000000000	36.4366000000000	-96.8967000000000	20160903204000.0	2016	4	25	14	18	5	0	14	2016.31944000000
116.683855324074	0.298000000000000	9.33000000000000	1.17000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	4	25	16	24	45	0	13	2016.31968000000
116.735254050926	0.303000000000000	9.57000000000000	1.15000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	4	25	17	38	45	0	13	2016.31982000000
116.746815972222	0.235000000000000	9.06000000000000	1.41000000000000	36.4134000000000	-96.8998000000000	20160904045805.0	2016	4	25	17	55	24	0	11	2016.31985000000
116.800997685185	0.228000000000000	9.03000000000000	0.830000000000000	36.4293000000000	-96.9131000000000	20160903124538.0	2016	4	25	19	13	26	0	18	2016.32000000000
116.922977430556	0.273000000000000	9.97000000000000	1.16000000000000	36.3709000000000	-96.9397000000000	20160904152852.0	2016	4	25	22	9	5	0	12	2016.32034000000
116.935861111111	0.319000000000000	10.2400000000000	1.05000000000000	36.4257000000000	-96.8445000000000	20160903152501.0	2016	4	25	22	27	38	0	12	2016.32037000000
116.945638888889	0.229000000000000	9.20000000000000	1.62000000000000	36.4248000000000	-96.9105000000000	20160903120245.0	2016	4	25	22	41	43	0	18	2016.32040000000
117.076197916667	0.234000000000000	9.12000000000000	0.590000000000000	36.4195000000000	-96.8801000000000	20160904210814.0	2016	4	26	1	49	43	0	15	2016.32076000000
117.216722800926	0.240000000000000	9.51000000000000	0.680000000000000	36.3985000000000	-96.8313000000000	20160904115806.0	2016	4	26	5	12	4	0.0450000000000000	12	2016.32114000000
117.242414930556	0.233000000000000	9.21000000000000	0.620000000000000	36.4469000000000	-96.8749000000000	20160903140934.0	2016	4	26	5	49	4	0	18	2016.32121000000
117.288645833333	0.239000000000000	9.10000000000000	0.810000000000000	36.4415000000000	-96.8187000000000	20160903145629.0	2016	4	26	6	55	39	65.9910000000000	17	2016.32134000000
117.322958912037	0.283000000000000	9.12000000000000	0.440000000000000	36.4138000000000	-96.8142000000000	20160903175347.0	2016	4	26	7	45	3	0	11	2016.32143000000
117.353070023148	0.256000000000000	9.30000000000000	0.620000000000000	36.4281000000000	-96.9482000000000	20160904142923.0	2016	4	26	8	28	25	0	15	2016.32152000000
117.380920138889	0.230000000000000	9.07000000000000	0.310000000000000	36.4476000000000	-96.9090000000000	20160904050450.0	2016	4	26	9	8	31	0	13	2016.32159000000
117.396261574074	0.228000000000000	9.31000000000000	0.790000000000000	36.4228000000000	-96.8724000000000	20160903202847.0	2016	4	26	9	30	37	0	16	2016.32163000000
117.435962962963	0.311000000000000	10.7900000000000	2.79000000000000	36.4371000000000	-96.8534000000000	20160903123618.0	2016	4	26	10	27	47	0	12	2016.32174000000
117.470903935185	0.286000000000000	9.52000000000000	1.08000000000000	36.4529000000000	-96.8512000000000	20160903161351.0	2016	4	26	11	18	6	0	12	2016.32184000000
117.513711226852	0.287000000000000	9.48000000000000	0.540000000000000	36.4379000000000	-96.9044000000000	20160903214523.0	2016	4	26	12	19	44	0	10	2016.32196000000
117.822668981481	0.234000000000000	9.04000000000000	1.66000000000000	36.4203000000000	-96.8639000000000	20160903123949.0	2016	4	26	19	44	38	0	18	2016.32280000000
117.919562500000	0.285000000000000	9.25000000000000	0.900000000000000	36.3995000000000	-96.9101000000000	20160903174554.0	2016	4	26	22	4	10	0	12	2016.32307000000
118.049981481481	0.281000000000000	9.34000000000000	0.620000000000000	36.4413000000000	-96.8731000000000	20160903133648.0	2016	4	27	1	11	58	0	12	2016.32342000000
118.171353587963	0.297000000000000	9.47000000000000	0.450000000000000	36.4195000000000	-96.9356000000000	20160903214314.0	2016	4	27	4	6	44	1.99000000000000	10	2016.32376000000
118.189849537037	0.233000000000000	9.10000000000000	0.690000000000000	36.4226000000000	-96.9072000000000	20160903130606.0	2016	4	27	4	33	23	0	18	2016.32381000000
118.210820023148	0.216000000000000	9.10000000000000	0.880000000000000	36.4130000000000	-96.8738000000000	20160904180812.0	2016	4	27	5	3	34	0	16	2016.32387000000
118.290920138889	0.277000000000000	9.01000000000000	0.450000000000000	36.4502000000000	-96.8609000000000	20160903155332.0	2016	4	27	6	58	55	0	12	2016.32408000000
118.305093171296	0.288000000000000	9.25000000000000	2.22000000000000	36.4371000000000	-96.8534000000000	20160903123618.0	2016	4	27	7	19	20	0	12	2016.32412000000
118.337350115741	0.234000000000000	9.35000000000000	-999.890000000000	36.4378000000000	-96.8623000000000	20160903221614.0	2016	4	27	8	5	47	0	12	2016.32421000000
118.407387152778	0.225000000000000	9.03000000000000	0.490000000000000	36.4223000000000	-96.8349000000000	20160904054434.0	2016	4	27	9	46	38	0	17	2016.32440000000
118.473502314815	0.245000000000000	9.18000000000000	0.660000000000000	36.4188000000000	-96.8458000000000	20160904012208.0	2016	4	27	11	21	50	0	12	2016.32458000000
118.508860532407	0.241000000000000	9.34000000000000	0.390000000000000	36.4336000000000	-96.9070000000000	20160904101141.0	2016	4	27	12	12	45	0	16	2016.32468000000
118.617193287037	0.281000000000000	9.02000000000000	0.720000000000000	36.3723000000000	-96.8139000000000	20160904060719.0	2016	4	27	14	48	45	0	11	2016.32498000000
118.664507523148	0.290000000000000	9.12000000000000	0.860000000000000	36.3777000000000	-96.9196000000000	20160904013201.0	2016	4	27	15	56	53	0	12	2016.32511000000
118.710652199074	0.290000000000000	9.15000000000000	0.810000000000000	36.4247000000000	-96.8413000000000	20160904040703.0	2016	4	27	17	3	20	0	12	2016.32523000000
118.720579861111	0.233000000000000	9.11000000000000	0.990000000000000	36.4170000000000	-96.8628000000000	20160903180704.0	2016	4	27	17	17	38	0	16	2016.32526000000
118.743774884259	0.301000000000000	9.70000000000000	0.720000000000000	36.4226000000000	-96.9072000000000	20160903130606.0	2016	4	27	17	51	2	0	12	2016.32533000000
118.944170717593	0.290000000000000	9.06000000000000	0.480000000000000	36.4195000000000	-96.9356000000000	20160903214314.0	2016	4	27	22	39	36	1.99000000000000	10	2016.32587000000
119.005347222222	0.230000000000000	9.14000000000000	0.590000000000000	36.4652000000000	-96.8793000000000	20160904104025.0	2016	4	28	0	7	41	0.0530000000000000	16	2016.32604000000
119.015356481481	0.304000000000000	10.1800000000000	-999.850000000000	36.4050000000000	-96.8117000000000	20160904020657.0	2016	4	28	0	22	6	0	10	2016.32607000000
119.056078703704	0.289000000000000	9.10000000000000	1.03000000000000	36.4170000000000	-96.8628000000000	20160903180704.0	2016	4	28	1	20	45	0	10	2016.32618000000
119.197270833333	0.245000000000000	9.17000000000000	0.940000000000000	36.4103000000000	-96.8848000000000	20160903225921.0	2016	4	28	4	44	4	0	14	2016.32657000000
119.299951967593	0.233000000000000	9.05000000000000	0.510000000000000	36.4198000000000	-96.9261000000000	20160904203601.0	2016	4	28	7	11	55	0	12	2016.32685000000
119.350123263889	0.279000000000000	9.14000000000000	1.06000000000000	36.4120000000000	-96.9116000000000	20160903125838.0	2016	4	28	8	24	10	0	12	2016.32699000000
119.357173032407	0.295000000000000	9.52000000000000	0.690000000000000	36.4289000000000	-96.8252000000000	20160903235637.0	2016	4	28	8	34	19	0	11	2016.32701000000
119.398593750000	0.285000000000000	9.13000000000000	0.610000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	4	28	9	33	58	0	11	2016.32712000000
119.427299768519	0.225000000000000	9.01000000000000	0.670000000000000	36.4166000000000	-96.8284000000000	20160903162814.0	2016	4	28	10	15	18	0	15	2016.32720000000
119.458883101852	0.229000000000000	9.14000000000000	1.04000000000000	36.4183000000000	-96.8498000000000	20160905070114.0	2016	4	28	11	0	47	0	16	2016.32728000000
119.576946180556	0.280000000000000	9.07000000000000	0.570000000000000	36.3906000000000	-96.8916000000000	20160903213157.0	2016	4	28	13	50	48	0	12	2016.32761000000
119.703343750000	0.252000000000000	9.45000000000000	0.720000000000000	36.3995000000000	-96.9101000000000	20160903174554.0	2016	4	28	16	52	48	0	17	2016.32795000000
119.720688657407	0.232000000000000	9.82000000000000	1.16000000000000	36.4354000000000	-96.8636000000000	20160904031557.0	2016	4	28	17	17	47	0	18	2016.32800000000
119.780682870370	0.234000000000000	9.34000000000000	0.990000000000000	36.4529000000000	-96.8512000000000	20160903161351.0	2016	4	28	18	44	11	0	18	2016.32817000000
119.863839120370	0.310000000000000	10.6100000000000	1.06000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	4	28	20	43	55	0	10	2016.32839000000
119.983399884259	0.289000000000000	9.09000000000000	0.890000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	4	28	23	36	5	0	13	2016.32872000000
119.988855324074	0.253000000000000	9.08000000000000	1.03000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	4	28	23	43	57	0	13	2016.32874000000
119.997265046296	0.226000000000000	9.51000000000000	0.410000000000000	36.4363000000000	-96.8213000000000	20160903173906.0	2016	4	28	23	56	3	0	13	2016.32876000000
120.014167245370	0.346000000000000	11.9000000000000	0.660000000000000	36.4195000000000	-96.9356000000000	20160903214314.0	2016	4	29	0	20	24	1.99000000000000	10	2016.32881000000
120.037037615741	0.306000000000000	10.4100000000000	0.750000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	4	29	0	53	20	0	10	2016.32887000000
120.126518518519	0.315000000000000	10.8300000000000	0.960000000000000	36.4120000000000	-96.9116000000000	20160903125838.0	2016	4	29	3	2	11	0	12	2016.32911000000
120.142717592593	0.291000000000000	9.67000000000000	0.560000000000000	36.4251000000000	-96.8481000000000	20160904053304.0	2016	4	29	3	25	30	0	11	2016.32916000000
120.153226273148	0.289000000000000	9.13000000000000	0.790000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	4	29	3	40	38	0	13	2016.32919000000
120.216338541667	0.239000000000000	9.63000000000000	0.790000000000000	36.3944000000000	-96.8983000000000	20160904095352.0	2016	4	29	5	11	31	0.0250000000000000	11	2016.32936000000
120.228003472222	0.238000000000000	9.38000000000000	0.810000000000000	36.4161000000000	-96.8667000000000	20160905024202.0	2016	4	29	5	28	19	0	16	2016.32939000000
120.237403356481	0.231000000000000	9.32000000000000	0.850000000000000	36.4247000000000	-96.8413000000000	20160904040703.0	2016	4	29	5	41	51	0	18	2016.32942000000
120.296991898148	0.238000000000000	9.10000000000000	0.600000000000000	36.4214000000000	-96.9087000000000	20160903143531.0	2016	4	29	7	7	40	0	17	2016.32958000000
120.427537615741	0.279000000000000	9.22000000000000	0.770000000000000	36.4415000000000	-96.8187000000000	20160903145629.0	2016	4	29	10	15	39	65.9910000000000	11	2016.32994000000
120.604090856481	0.300000000000000	9.98000000000000	0.790000000000000	36.4463000000000	-96.9059000000000	20160903171315.0	2016	4	29	14	29	53	0	12	2016.33042000000
120.708243055556	0.285000000000000	9.09000000000000	0.790000000000000	36.4366000000000	-96.8967000000000	20160903204000.0	2016	4	29	16	59	52	0	10	2016.33071000000
120.764825810185	0.279000000000000	9.31000000000000	0.880000000000000	36.3974000000000	-96.9966000000000	20160903190223.0	2016	4	29	18	21	20	7.55200000000000	11	2016.33086000000
120.809215277778	0.291000000000000	9.25000000000000	0.920000000000000	36.4245000000000	-96.8426000000000	20160903144704.0	2016	4	29	19	25	16	0	12	2016.33098000000
120.866682870370	0.294000000000000	9.60000000000000	1.69000000000000	36.4371000000000	-96.8534000000000	20160903123618.0	2016	4	29	20	48	1	0	12	2016.33114000000
121.090715277778	0.282000000000000	9.11000000000000	0.460000000000000	36.3906000000000	-96.8916000000000	20160903213157.0	2016	4	30	2	10	37	0	12	2016.33176000000
121.134684027778	0.279000000000000	9.13000000000000	0.920000000000000	36.4618000000000	-96.8404000000000	20160903173625.0	2016	4	30	3	13	56	0	12	2016.33188000000
121.238334490741	0.307000000000000	10.7400000000000	0.420000000000000	36.4502000000000	-96.8609000000000	20160903155332.0	2016	4	30	5	43	12	0	12	2016.33216000000
121.250786458333	0.386000000000000	20.6900000000000	1.80000000000000	36.3991000000000	-96.9337000000000	20160904065507.0	2016	4	30	6	1	7	0.133000000000000	15	2016.33219000000
121.266789930556	0.333000000000000	16.4800000000000	1.02000000000000	36.3991000000000	-96.9337000000000	20160904065507.0	2016	4	30	6	24	10	0.133000000000000	15	2016.33224000000
121.307911458333	0.294000000000000	10.0100000000000	0.580000000000000	36.4228000000000	-96.8724000000000	20160903202847.0	2016	4	30	7	23	23	0	11	2016.33235000000
121.364309027778	0.229000000000000	9.23000000000000	1.06000000000000	36.4293000000000	-96.9131000000000	20160903124538.0	2016	4	30	8	44	36	0	18	2016.33250000000
121.378059027778	0.254000000000000	9.07000000000000	0.740000000000000	36.3709000000000	-96.9397000000000	20160904152852.0	2016	4	30	9	4	24	0	12	2016.33254000000
121.451363425926	0.260000000000000	11.0300000000000	0.880000000000000	36.3763000000000	-96.9617000000000	20160904111117.0	2016	4	30	10	49	57	0.149000000000000	13	2016.33274000000
121.507114583333	0.328000000000000	12.2200000000000	0.930000000000000	36.3974000000000	-96.9966000000000	20160903190223.0	2016	4	30	12	10	14	7.55200000000000	11	2016.33290000000
121.527279513889	0.304000000000000	9.93000000000000	1.02000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	4	30	12	39	16	0	13	2016.33295000000
121.547462962963	0.289000000000000	9.22000000000000	0.660000000000000	36.4115000000000	-96.8758000000000	20160903134937.0	2016	4	30	13	8	20	0	10	2016.33301000000
121.560954282407	0.238000000000000	9.54000000000000	1.02000000000000	36.4617000000000	-96.8470000000000	20160926040342.0	2016	4	30	13	27	46	0	16	2016.33304000000
121.599953125000	0.236000000000000	9.12000000000000	1.03000000000000	36.4463000000000	-96.9059000000000	20160903171315.0	2016	4	30	14	23	55	0	13	2016.33315000000
121.612704282407	0.240000000000000	9.54000000000000	0.920000000000000	36.4161000000000	-96.8667000000000	20160905024202.0	2016	4	30	14	42	17	0	16	2016.33319000000
121.675383101852	0.230000000000000	9.08000000000000	0.910000000000000	36.4286000000000	-96.8959000000000	20160904034852.0	2016	4	30	16	12	33	0	17	2016.33336000000
121.752460648148	0.280000000000000	9.43000000000000	1.83000000000000	36.3974000000000	-96.9966000000000	20160903190223.0	2016	4	30	18	3	32	7.55200000000000	11	2016.33357000000
121.797226851852	0.238000000000000	9.08000000000000	0.970000000000000	36.4226000000000	-96.9072000000000	20160903130606.0	2016	4	30	19	8	0	0	18	2016.33369000000
121.806404513889	0.348000000000000	11.8400000000000	0.790000000000000	36.4195000000000	-96.9356000000000	20160903214314.0	2016	4	30	19	21	13	1.99000000000000	10	2016.33372000000
121.942089699074	0.244000000000000	10.2100000000000	2.16000000000000	36.4228000000000	-96.8463000000000	20160903123203.0	2016	4	30	22	36	36	0	17	2016.33409000000
122.029843750000	0.294000000000000	9.92000000000000	0.690000000000000	36.4223000000000	-96.8349000000000	20160904054434.0	2016	5	1	0	42	58	0	11	2016.33433000000
122.048571759259	0.239000000000000	9.06000000000000	0.380000000000000	36.4285000000000	-96.8658000000000	20160903200223.0	2016	5	1	1	9	56	0	14	2016.33438000000
122.118481481481	0.297000000000000	9.21000000000000	0.580000000000000	36.4195000000000	-96.9356000000000	20160903214314.0	2016	5	1	2	50	36	1.99000000000000	10	2016.33457000000
122.146091435185	0.254000000000000	9.69000000000000	0.810000000000000	36.4247000000000	-96.9088000000000	20160919045033.0	2016	5	1	3	30	22	0	18	2016.33465000000
122.234721643519	0.241000000000000	9.49000000000000	2.94000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	5	1	5	37	59	0	20	2016.33489000000
122.248264467593	0.243000000000000	9.64000000000000	0.870000000000000	36.4257000000000	-96.8445000000000	20160903152501.0	2016	5	1	5	57	30	0	18	2016.33493000000
122.277284722222	0.251000000000000	9.60000000000000	0.540000000000000	36.4115000000000	-96.8758000000000	20160903134937.0	2016	5	1	6	39	17	0	15	2016.33501000000
122.310215277778	0.295000000000000	9.07000000000000	0.760000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	5	1	7	26	42	0	10	2016.33510000000
122.336031828704	0.246000000000000	9.67000000000000	1.25000000000000	36.3699000000000	-96.9643000000000	20160903195149.0	2016	5	1	8	3	53	0	15	2016.33517000000
122.395903935185	0.290000000000000	9.19000000000000	0.790000000000000	36.4543000000000	-96.8664000000000	20160904014111.0	2016	5	1	9	30	6	0	12	2016.33533000000
122.471149305556	0.303000000000000	9.56000000000000	0.390000000000000	36.4195000000000	-96.9356000000000	20160903214314.0	2016	5	1	11	18	27	1.99000000000000	10	2016.33554000000
